-122.054238,36.979329
-122.054189,36.978822
-122.054044,36.978335
-122.053899,36.977877
-122.053844,36.977402
-122.053734,36.976932
-122.053611,36.976490
-122.053381,36.976040
-122.053082,36.975594
-122.052638,36.975257
-122.052148,36.975008
-122.051660,36.974733
-122.051129,36.974448
-122.050636,36.974184
-122.050166,36.973871
-122.049689,36.973603
-122.049184,36.973258
-122.048781,36.972901
-122.048517,36.972489
-122.048329,36.972030
-122.048123,36.971568
-122.047978,36.971107
-122.047695,36.970650
-122.047353,36.970269
-122.046916,36.969953
-122.046435,36.969683
-122.045945,36.969406
-122.045548,36.969058
-122.044986,36.968855
-122.044444,36.968647
-122.043850,36.968443
-122.043320,36.968240
-122.042789,36.968046
-122.042323,36.967791
-122.041818,36.967521
-122.041336,36.967230
-122.040874,36.966965
-122.040434,36.966680
-122.040001,36.966376
-122.039532,36.966062
-122.039103,36.965762
-122.038640,36.965477
-122.038156,36.965150
-122.037726,36.964850
-122.037290,36.964563
-122.036821,36.964269
-122.036390,36.963980
-122.035957,36.963680
-122.035497,36.963380
-122.035052,36.963062
-122.034585,36.962786
-122.034152,36.962493
-122.033670,36.962168
-122.033201,36.961861
-122.032727,36.961551
-122.032267,36.961255
-122.031812,36.960955
-122.031371,36.960669
-122.030841,36.960492
-122.030275,36.960455
-122.029671,36.960466
-122.029055,36.960524
-122.028494,36.960713
-122.027969,36.960913
-122.027461,36.961166
-122.026943,36.961375
-122.026329,36.961329
-122.025751,36.961276
-122.025300,36.961590
-122.025170,36.962041
-122.024794,36.962391
-122.024269,36.962588
-122.023684,36.962653
-122.023200,36.962918
-122.022670,36.963121
-122.022180,36.963375
-122.021651,36.963555
-122.021134,36.963750
-122.020584,36.964003
-122.020028,36.964157
-122.019505,36.964361
-122.018916,36.964434
-122.018357,36.964516
-122.017756,36.964612
-122.017176,36.964668
-122.016585,36.964754
-122.016026,36.964841
-122.015459,36.964964
-122.014907,36.965143
-122.014377,36.965377
-122.013903,36.965654
-122.013360,36.965786
-122.012814,36.965946
-122.012418,36.966272
-122.012556,36.966717
-122.015967,36.964947
-122.015269,36.965149
-122.015731,36.964875
-122.016324,36.964761
-122.016893,36.964664
-122.017504,36.964593
-122.018084,36.964529
-122.018702,36.964458
-122.019272,36.964380
-122.019866,36.964258
-122.020395,36.964016
-122.020964,36.963864
-122.021498,36.963643
-122.022020,36.963449
-122.022502,36.963199
-122.023018,36.962986
-122.023542,36.962770
-122.024099,36.962626
-122.024651,36.962501
-122.025107,36.962200
-122.025320,36.961780
-122.025451,36.961337
-122.026040,36.961371
-122.026651,36.961442
-122.027226,36.961343
-122.027754,36.961103
-122.028252,36.960883
-122.028801,36.960715
-122.029352,36.960522
-122.029915,36.960469
-122.030498,36.960475
-122.031090,36.960586
-122.031609,36.960843
-122.032054,36.961149
-122.032517,36.961418
-122.032959,36.961715
-122.033421,36.962033
-122.033875,36.962324
-122.034343,36.962633
-122.034782,36.962933
-122.035205,36.963234
-122.035686,36.963539
-122.036162,36.963830
-122.036629,36.964139
-122.037073,36.964439
-122.037535,36.964742
-122.037989,36.965060
-122.038453,36.965369
-122.038928,36.965673
-122.039393,36.965983
-122.039862,36.966271
-122.040307,36.966563
-122.040733,36.966242
-122.041063,36.965871
-122.041401,36.965496
-122.041776,36.965096
-122.042089,36.964676
-122.042425,36.964296
-122.042805,36.963857
-122.043159,36.963457
-122.043541,36.963041
-122.043949,36.962680
-122.044522,36.962408
-122.045086,36.962402
-122.045308,36.962856
-122.045572,36.963266
-122.045815,36.963692
-122.046043,36.964141
-122.046264,36.964572
-122.045909,36.965000
-122.045579,36.965386
-122.045242,36.965765
-122.044840,36.966087
-122.044540,36.966496
-122.044208,36.966899
-122.043874,36.967310
-122.043518,36.967708
-122.043137,36.968066
-122.043701,36.968366
-122.044247,36.968554
-122.044808,36.968743
-122.045373,36.968957
-122.045884,36.969292
-122.046357,36.969671
-122.046836,36.970071
-122.047181,36.970432
-122.047494,36.970841
-122.047747,36.971357
-122.047846,36.971895
-122.048005,36.972424
-122.048301,36.972942
-122.048700,36.973289
-122.049274,36.973658
-122.049790,36.973930
-122.050292,36.974169
-122.050847,36.974435
-122.051410,36.974757
-122.051946,36.975056
-122.052412,36.975335
-122.052894,36.975719
-122.053222,36.976118
-122.053488,36.976614
-122.053616,36.977070
-122.053700,36.977527
-122.053878,36.977970
-122.054143,36.978457
-122.054266,36.978990
-122.054254,36.979443
-122.053979,36.979991
-122.053541,36.980454
-122.053000,36.980731
-122.052524,36.981012
-122.052008,36.981344
-122.051483,36.981653
-122.050953,36.981992
-122.050416,36.982369
-122.049980,36.982666
-122.049409,36.983023
